InputID,TargetID,Distance
1022,Mitla,0.129925407578
1023,Otsu,0.511096811922
5975,Miyazaki,0.621222188292
1020,Iraklio,0.350232618378
1026,Riviere-du-Loup,0.612830793504
1025,Leon,0.281689490588
1028,Ica,0.0810921656105
1030,Jeonju,0.333868863737
7959,Xinzhou,0.29025670939
1027,Tabriz,0.0117834265844
1031,Iraklio,0.350232618378
1032,Varamin,0.363105682392
1033,Manila,0.0206516394279
1034,Nagano,0.389106732788
5976,Nagoya,0.193418044057
1036,Tall Afar,0.379325609432
1040,Rasht,0.383287050218
1042,Dubrovnik,0.0615526311181
1044,Puebla,0.322883441791
1046,Bojnurd,0.324495591408
8240,Izmir,0.0627384131377
1047,Ali Bayramli,0.74053046891
1039,Falmouth,0.237910801664
6005,Naha,2.48577327592
1050,Tabriz,0.132839495679
6013,Boston,0.0284537137868
1052,Karachi,1.33577412756
1053,Izmir,0.0627384131377
1054,Linyi,0.348597093052
5977,Haeju,0.288324523391
1055,Ali Bayramli,0.74053046891
1057,Catania,0.128084813397
1059,Innsbruck,0.0810256154862
6020,Nantong,1.93609866774
1060,Gunsan,0.23097819951
5978,Mito,1.01390171962
1058,Fasa,1.47357030282
1061,Ali Bayramli,0.74053046891
9814,Tokushima,0.683494746144
1063,San Marino,0.141263769314
5979,Canakkale,0.431795826467
1062,Ermoupoli,1.10654161772
1064,San Pedro de Macoris,0.25024177826
5980,Ternate,0.602838041206
5981,Ambon,0.744074900959
1066,Mashhad,0.269512839401
5982,Ternate,0.602838041206
1068,Kerkira,0.143496543728
5983,Ambon,0.451250844487
5984,Ambon,0.0166865969921
1071,Guaranda,0.0905625495838
5985,Batangas,0.781977948782
1073,Hiroshima,0.45453297317
1075,Hachinohe,2.5122769827
7960,Minxian,1.29060329405
1076,Mito,1.70832632656
1077,Olongapo,0.39471938326
1074,Port Morant,0.337524437753
1078,Rasht,0.420601413181
1079,Santiago de Cuba,0.322298088083
1080,Kashmar,0.982778282973
1081,Chimbote,0.435665715676
1084,Sendai,1.02836584887
1086,Yerevan,0.205906579847
1087,Langfang,0.576053270794
8202,Assab,0.639530690436
7961,Changzhou,0.604090714125
1088,Chuxiong,0.0583364432864
10076,Hamamatsu,0.177639300527
1089,Malaga,0.221311389857
1090,Arica,0.0600162376709
5987,Gangneung,0.655821807839
1093,Nancy,0.74659552431
1092,Santiago de Cuba,0.322298088083
1091,Mitla,0.129925407578
1095,Xinzhou,0.29025670939
1096,Fasa,1.41865580496
1094,Ashtarak,0.210166972376
1097,San Juan,0.29972474407
1098,Falmouth,0.237910801664
1099,Mashhad,0.182811829392
5988,San Felipe,0.0538505491389
1101,Pisco,0.35003120486
1106,Ambato,0.0363839947854
1108,Taranto,0.692011928233
1109,Spanish Town,0.106242455196
6012,Port Morant,0.337524437753
1110,Ravenna,0.220960099496
1111,Karachi,1.33577412756
1112,Benevento,0.0362975886265
1113,Lijiang,0.473692793129
1115,Izmir,0.252735769575
1116,Izmir,0.252735769575
1107,Mozdok,0.0709403543166
1117,Alausi,0.0510199359378
1118,Augsburg,0.650006122944
1119,Saint John's,0.518092436812
1121,Klagenfurt,0.510425898929
1122,Bani,0.0718370504837
1126,Kingston,0.189482021434
1127,Joaquin V. Gonzalez,0.693199304944
1124,Ashtarak,0.210166972376
1129,Catania,0.18827737806
1128,Havana,0.0479253482605
1133,Akita,0.657415520766
1134,Potenza,0.11473473346
1136,Venice,0.14042506551
1138,Linfen,0.0842456254547
1139,Civitavecchia,0.49967373962
1141,Artashat,0.655755626918
1142,Pirgos,0.464775593212
1143,Ayutla,0.20137112347
1144,Ambato,0.106044970079
1146,Ambato,0.0855883958652
5989,Oita,0.116822453902
1148,Karlovac,0.272238504532
1149,Chosica,0.202457760371
1147,Pasay City,0.427349587241
9954,Tillamook,1.2438043639
6997,Busan,0.943298158526
5990,Gunsan,0.561455278331
1151,Jacmel,0.151640475326
1152,Miahuatlan,0.434622260097
1153,Caserta,0.167498929709
1154,Fort-de-France,0.22511727937
1157,L'Aquila,0.518335897804
1161,L'Aquila,0.22294708538
1162,Bandar-e-Abbas,0.608351672258
9996,Genoa,0.0164246755511
1163,Yokohama,0.527992588365
1155,Ras al Khaymah,0.752513574318
1166,Hirosaki,1.0610594501
1167,Cangzhou,0.489445545596
7920,Baoji,0.626804757354
1168,Agrinio,0.633324681727
1169,Arica,0.134509062839
1170,Selfoss,0.205786122892
1172,Campobasso,0.0671169116707
1174,Urubamba,0.325800868675
1176,Hamamatsu,0.621724499097
1178,Tokushima,0.902009365034
1173,Kars,0.230121165359
5992,Tsu,0.864749413369
1179,Aix-en-Provence,0.44823015588
5993,Ambon,0.0566932376673
1180,Yinchuan,1.44490369445
5994,Amahai,1.53790287882
8100,Shaoyang,0.806224906384
1181,Matsue,0.0743725950099
1182,Colima,0.0360403242207
6021,Amahai,0.674498779627
1184,Poitier,0.477559716574
5995,Takamatsu,0.0632973556906
1185,Kunming,0.616511170093
1186,Deyang,1.1140369041
1187,Nagano,0.226717475421
1188,Mitla,0.129925407578
1189,Patra,0.0424154604828
7706,Sagaing,0.0304134150618
1190,Patra,0.019996327701
1192,Van,0.540248994303
5996,Moquegua,0.178058468703
6032,Oita,0.116822453902
1191,Van,0.279619469775
1197,Algiers,0.0598904216588
1198,Moquegua,0.260197513498
1201,Pisco,0.220212103867
1202,Punta Prieta,0.179291879302
1203,Algiers,0.0598904216588
1205,Batangas,0.222184291516
1196,Aksu,0.0706875337217
1207,Morioka,1.72720147162
1208,Zadar,0.0654367592733
1206,San Juan,0.304167103269
1210,Longxi,0.562578627581
1212,Istanbul,0.49782899889
1211,Marrakesh,0.231947017792
1213,Xuanhua,0.513856546254
1215,Meerut,0.198069355091
1216,Angra do Heroismo,0.724777264783
7962,Laoag,2.12156597063
1218,Angra do Heroismo,0.763632149196
1219,Appenzell,0.106710583308
7921,Tainan,0.0999573170472
1220,Rijeka,0.0583112408767
1221,Tuguegarao,0.448515545955
1222,Tabriz,0.442711844809
8117,Tainan,4.27933422921e-05
1225,Agrinio,0.811506830635
9533,Jakarta,0.00214709865926
1227,Faro,0.380171818467
1228,Agrinio,0.915856835109
1230,Chimbote,0.435665715676
1234,Arequipa,0.732179767243
1233,Kunming,0.422903585308
1235,Mogocha,3.04281774883
6022,Camana,0.0280100189134
7922,Rongzhag,0.850611233795
5997,Fukui,0.318005770212
1237,Palermo,0.02703703032
1238,Nezahualcoyotl,0.22137835621
1239,Munchon,0.12814592285
10004,Marsala,0.639040298426
1241,Fort-de-France,0.22511727937
1242,Tabriz,0.0882401582096
1243,Pasay City,0.150441303586
1244,Takaoka,0.829978618327
1247,Pisa,0.410064749176
1248,L'Aquila,0.595198397051
1249,Horta,0.645687527537
1246,La Ligua,0.263030629738
1253,Beijing,0.198760912742
9815,Iwaki,1.56447998371
1245,San Pablo,0.0831591971168
1256,Foggia,0.0718216183257
10028,Fukushima,0.20613671963
1257,Zacatecas,0.623782836587
1255,Agadir,0.260798540759
5999,Acapulco,0.052482534326
1259,Benevento,0.403595330825
6000,Kawasaki,1.14364000343
1261,Huize,0.350582999139
1262,Asmara,0.372673926967
1263,Popayan,0.210962080313
6014,Cabanatuan,0.796137976171
1265,Tainan,0.141389005977
1267,Latacunga,0.0312044368188
6001,Severo Kurilsk,1.95826245669
1270,Ust Kamchatsk,0.910128033678
1271,Severo Kurilsk,1.14626650487
1272,Quellon,0.412226318669
7963,Minxian,1.24773261182
6002,Ermoupoli,0.841097781577
7964,Jyekundo,0.313164236112
1274,Shizuishan,0.428309162617
1275,Kragujevac,0.380519441944
1273,Abancay,0.555039615243
1277,Colima,0.281589513072
1276,Horta,2.57176410783
1278,Hachinohe,0.783360448844
1279,Mitla,0.129925407578
1280,Novi Sad,0.158452074544
1281,Perugia,0.228340835074
1282,Agrinio,0.915856835109
1283,Pirgos,0.464775593212
9783,Concepcion,0.0583357141035
1284,Usolye Sibirskoye,0.642092473622
1285,Pirgos,0.464775593212
1286,Severo Kurilsk,0.934581982667
1288,San Pablo,0.285980376869
7777,Kerkira,0.726063752824
1290,Ormac,0.336135623969
1291,Bogota,0.301772796753
6023,Baguio City,0.714044835396
1295,Callao,0.0972275578636
9910,Naga,0.0267276164326
1298,Sicuani,0.962359068475
8095,Rongzhag,0.850611233795
1299,Valencia,0.54649630335
8096,Minxian,1.59538464313
1300,Patra,0.376581555688
7965,Rongzhag,0.635034010269
1301,Pingliang,1.04534917674
1304,Batangas,0.222184291516
1302,Guadalajara,0.0425306687982
1306,Tarbes,0.717429310961
1307,Sparti,1.043382855
1308,Kunming,0.433128047794
1309,Plovdiv,0.0709298466169
1310,Treviso,0.330136291023
6837,Cumana,0.0538495786613
5906,Kyaukphyu,0.940949980323
1305,Guadalajara,0.0425306687982
1314,Popayan,0.136028010766
1315,Nagano,0.554440523595
1319,Chillan,0.528651096746
1317,Lijiang,0.473692793129
1320,Soke,0.413143928338
1321,Perugia,0.419698168309
1322,Cotui,0.163052609261
6010,Port-au-Prince,0.0573495800076
1323,Azua,0.0543824294885
8263,Genoa,0.613987152345
1324,Port-au-Prince,0.0573495800076
7968,Aveiro,0.245934418908
1327,Tartus,0.161778797857
1326,Pirgos,0.464775593212
1325,El Arish,0.406440090053
9955,New Taipei,0.29448532211
1328,Batangas,0.222184291516
5907,Ambon,0.370055918705
1330,Ayutla,0.102348679851
1329,Tanta,0.00956805973489
5908,Ambon,0.370055918705
1331,Yuxi,0.489191191287
1332,Yuxi,0.594385207745
1333,Skopje,0.683850920624
1334,Quito,0.0131943185397
1336,Kashan,0.0823553403339
1339,Portimao,1.47277086792
5828,Salem,0.609510150251
1342,Fez,0.0235692797546
1343,Sarnen,0.64641377124
7939,Lisbon,0.148870272681
1345,Latacunga,0.0312044368188
1346,Rabat,0.0443397544675
1347,Kaposvar,0.693908819301
1348,Horta,0.576415223095
1350,Catanzaro,0.565426353274
7889,Penzance,0.799077677436
1351,Ragusa,0.278923808694
6028,Bekasi,0.219013301083
1353,Tunis,0.0205109164241
1354,Ponta Delgada,0.819220467702
1356,Turin,0.406366147712
1357,Pirgos,1.00125992092
1358,Kavala,0.406038815201
1359,Uruapan,0.243385104366
1360,Al Qunaytirah,0.34713470868
1362,Al Qunaytirah,0.213700053731
1363,Santiago de Cuba,0.322298088083
6035,Funchal,4.29851984488
1364,Yuxi,0.072809493224
1365,Yuxi,0.072809493224
1366,Teli,1.05931325937
1368,Chittagong,0.388559169949
5909,Niigata,0.384735410517
1369,Hachinohe,1.95999337474
5910,Hachinohe,1.07779614209
1370,Hachinohe,0.497667414042
1372,Tatabanya,0.27710944715
6036,Amahai,2.8742721623
1373,Yuxi,0.24350745387
7938,Lisbon,0.058630132589
1375,Longxi,0.437409952965
10015,Valparaiso,0.00728008091983
1374,San Salvador,0.0129465767317
1378,Aomori,0.0756256850254
1379,Istanbul,0.107244994113
1380,Fasa,1.41865580496
1381,Santiago de Cuba,0.30543170567
1382,Cali,0.360040592262
1383,Pirgos,1.00125992092
1384,Fort-de-France,0.211357427871
1387,Cumana,0.022375426829
1377,Chiquimula,0.106510619035
5912,Fort-de-France,0.22511727937
1388,Agrinio,1.27925264602
1389,Catanzaro,0.565426353274
1390,San Pablo,0.347979966149
5913,Macau,0.00578820234005
5914,Rabaul,0.920041225199
5915,Naha,0.173120166354
1391,San Marino,0.446368250055
1392,Zadar,0.0654367592733
1395,Al Musayyib,0.305130452781
1393,Shiraz,0.354456013754
5916,Miyazaki,0.695718274591
1397,Agrinio,0.633324681727
1398,Gusinoozyorsk,1.12709233917
1394,Chur,0.0499798477905
1400,Agrinio,0.763688250323
1401,Sendai,1.02836584887
5917,Les Cayes,0.460718472186
8097,Baoshan,0.912612472705
1403,Manila,0.0061108389568
9532,Bengkulu,1.22995468489
1404,San Pablo,0.347979966149
1405,Yilan,2.658006772
1409,Port Morant,0.337524437753
1410,Kerkira,0.143496543728
1412,Morioka,1.6251816109
1411,Nimes,0.725915668576
1414,Tangier,0.0527822852709
1415,Antigua Guatemala,0.0470957979851
8241,Antigua Guatemala,0.0470957979851
1420,Altdorf,0.0654567763228
1418,Argentia,1.05373898264
1419,Cayenne,0.0446062651852
1422,Santiago de Cuba,0.218068044493
6024,Hinche,0.421032669484
5919,Ambon,0.0166865969921
1423,Zagreb,0.223598390902
5921,Hinche,0.421032669484
1424,Trujillo,0.228347378313
1425,Bonao,0.0586906489781
1426,Ayutla,0.20137112347
1429,Chiayi,0.166749700312
1431,Ceuta,0.399946877789
1430,Guadalajara,0.523253622578
1432,Kashan,0.472349731977
1433,Izmir,0.162131522731
1434,Kashan,0.291313238956
1436,Tabriz,0.410300257318
1439,Tabriz,0.132839495679
1442,Kushiro,7.21045452616
1443,Podgorica,0.470950655522
1445,Savanna-la-Mar,0.156204937424
1446,Sitia,0.359585281677
1448,Ancona,0.00037825554758
1450,May Pen,0.149140677371
1447,Mosul,0.0637038900368
5923,Miaoli,0.327566787083
5924,Yokohama,0.250599178529
1459,Crotone,0.184815922469
1455,Reggio di Calabria,0.374522471818
1462,Messina,0.0846335391739
8248,Vibo Valentia,0.130305714168
8249,Messina,0.000470615007321
1463,Vibo Valentia,0.223753586925
1464,Afyon,0.158225790504
1467,Catanzaro,0.177394359414
1468,Vibo Valentia,0.417580667732
1452,Salcedo,0.0846666513798
7507,Vibo Valentia,0.46064133245
7508,Reggio di Calabria,0.0526699549261
1469,Acapulco,0.0524999391051
1470,Mitla,0.129925407578
1471,Arequipa,0.475163236855
1474,Erzincan,0.0531435103618
1475,Port-au-Prince,0.0573495800076
1476,Selfoss,0.514545201242
1477,Tarragona,0.975215375194
1479,Patra,0.0424154604828
1480,Yumen,0.278924414278
1481,Bogota,0.085305399132
1485,Kerkira,0.142545359319
1487,Messina,0.34999661223
1488,Fulin,0.76343774707
8113,Yining,0.55902430185
1484,Merida,0.122068133648
6033,Ometepec,0.197015831567
5925,Puerto Escondido,0.365173618727
1494,San Juan,0.304167103269
1495,Ponce,0.216642434976
1493,Iloilo,0.105086947718
1496,Iloilo,0.045297417648
6029,Montego Bay,0.0046924302932
5926,Kodiak,0.987806634854
5927,Sand Point,0.606810579812
1500,Castries,0.00197350628461
1498,Abomey,0.501867327558
1501,Yuxi,0.292053336794
1502,Arezzo,0.327270659606
1503,Dali,0.411497647713
1504,Oran,0.0249637545902
1505,Ust Kamchatsk,2.25584078167
8114,Zhangzhou,0.0362516556123
5930,Ust Kamchatsk,0.604009574234
5931,Osaka,0.258614734042
1510,Vibo Valentia,0.166592024563
1513,Pirgos,1.16458263526
7506,Kalamata,1.66623456646
1508,Tabriz,0.132839495679
1507,Melilla,0.0199885647222
1506,Mazatenango,0.0703465884327
1515,Kumamoto,0.400643126217
5932,Otaru,0.489911947913
1516,Douliou,0.116114101503
1517,Ust Kamchatsk,2.25584078167
1518,Rongzhag,0.419598718443
7057,Kodiak,0.888670821431
1520,Hirosaki,0.590615157945
1521,Sendai,2.98768475614
1523,Hinche,0.328736412627
1524,Rongzhag,0.544446047312
1525,Horta,2.57176410783
1526,Kashan,0.181055493202
1527,Cumana,0.0538495786613
1528,Forecariah,0.328795715787
1529,Mitla,0.129925407578
1530,Pamplona,0.041119390133
1531,Tartus,0.327035482828
1532,Naples,0.484394642246
1533,Copiapo,0.0141543283857
1534,Dagupan,0.842172307501
1537,Riobamba,0.0360668051459
5933,Bukittinggi,1.39501983193
1541,Cumana,0.170015154722
5934,Puerto Limon,0.240356155717
1543,Siena,0.236591812854
1544,Sparti,1.043382855
7536,Copiapo,0.0141543283857
1547,Nantes,0.514223142144
5935,Kanazawa,0.056581880923
1548,Perugia,0.610105804524
1549,Ancona,0.640567044069
1550,Yuxi,0.604399196592
1545,Bucaramanga,0.523360869789
1546,Urgut,0.0606941850949
9796,Lima,0.0694764629022
1553,Nezahualcoyotl,0.22137835621
1552,Sari,0.403449935253
1551,Santa Cruz de Tenerife,0.927029421867
1554,Mitla,0.129925407578
1555,Altdorf,0.0434178109391
6039,Basseterre,0.333024207264
1556,Bergamo,0.386088913363
6519,Puerto la Cruz,0.222072910811
6040,Ambon,0.0166865969921
1558,Buzau,0.581408348261
8151,Blida,0.106042425696
1560,Nagaoka,0.613138798852
1562,Dali,0.431771658714
1563,Mathura,0.170028848693
1564,Patra,0.0990059001495
10120,Almeria,0.40301723167
1565,Patra,0.076176798051
1566,Sakata,0.163946015177
1569,Almeria,0.0758350767704
1571,Cumana,0.0538495786613
1572,Honda,0.185806004731
1575,Benevento,0.0830344204289
1570,Amol,0.175211197907
5857,Santa Barbara,0.040297447641
1577,Tecoman,0.0825310110253
7799,Rome,0.294939303859
1579,Callao,0.0460548019425
10057,Turin,0.481680949324
1581,Melilla,0.0199885647222
6042,Tokushima,0.298790111271
1582,Sari,0.320458674515
1583,Qazvin,0.0700199588138
1580,Quito,0.00443295528042
8203,Cape Town,0.0416715263754
1584,Sari,0.26962228829
9927,Agana,1.54383683323
1585,Iraklio,0.21828844857
1586,Santa Cruz de Tenerife,0.442027542187
1587,Akita,0.268700965646
1588,Havana,0.686499433087
1589,Rustavi,0.274279790762
1590,Taoyuan,0.21140330656
1591,Rongzhag,1.78197250104
1592,Legazpi,0.165516004503
6527,Valparaiso,0.0581478890491
1594,Jonesboro,0.389050167494
7058,Jonesboro,0.389050167494
1597,Poplar Bluff,0.925247139996
1598,Cape Girardeau,0.809974995194
1599,Yining,1.66206847704
1601,Vatican City,0.00471607804604
1602,Aix-en-Provence,0.308069752174
1605,Maiquetia,0.0699808300749
7893,Marseille,0.0107289706603
1607,Half Way Tree,0.0333000959556
1608,Yokohama,0.0824249084101
1609,Victorville,0.396352574946
1610,Santa Barbara,0.296013302061
1612,Ica,0.32706171463
1611,Shiraz,0.0451426369841
1613,Legazpi,0.165516004503
7970,Hebi,0.234512730905
1614,Tarbes,0.318401613108
1615,Yuxi,0.683590610233
6068,Kupang,0.0630108662559
7528,Ambon,0.20067547597
1617,Mitla,0.129925407578
1618,Zhongli,0.235572886816
1619,Houma,0.820043055155
1620,Singaraja,0.148935711142
1621,Sitia,0.402065559117
1616,Agrinio,0.925060059456
6069,Lhokseumawe,0.669396984598
1622,Huehuetenango,0.18209675535
8098,Rongzhag,1.29706004492
6635,Philadelphia,0.08871985174
1623,Aosta,0.540181752487
1625,Patra,0.520403483984
1626,Catania,0.128084813397
1627,Monaco,0.650722111502
6556,Bengkulu,0.795515048383
1629,Colima,0.176906605179
1630,Sofia,0.11564385685
1631,Nezahualcoyotl,0.22137835621
1632,Palermo,0.72931923842
6642,Mataram,1.8008733712
1633,Xining,0.745243087173
1634,Saida,0.25909049758
1635,Copiapo,0.0565563597884
1636,Copiapo,0.0565563597884
1638,Caldera,0.673580075347
1640,Civitavecchia,0.399586569219
1642,Rajkot,0.717056768568
7894,Mo i Rana,1.32041584366
6650,False Pass,1.27861998943
1649,Agrinio,0.925060059456
1650,Chilpancingo,0.363977834726
1651,Xuchang,0.0820885281852
1652,Shiraz,0.0751717597097
1654,Pirgos,0.210690773127
1653,Raba,1.46864744297
1646,Cumana,0.0538495786613
1648,Sari,0.403157506265
7978,Pointe-Noire,0.389006459624
1655,Pirgos,0.275712137302
1656,Melilla,0.0199885647222
10078,Tômbua,17.56062935
1657,Camana,0.569028031734
6504,Buzau,0.581408348261
1661,Puerto Limon,0.284786101196
1662,Guangyuan,1.39206234912
1660,Samandagi,0.134727166036
1665,Samandagi,0.134727166036
1669,Valparaiso,0.379814283417
1672,Valparaiso,0.00818857736283
1673,La Asuncion,1.08844913993
1675,Catania,0.710235512642
6636,Buffalo,0.2168701715
1677,Ioanina,0.130051367267
1678,Cumana,0.38329676828
1679,Sari,0.320458674515
6071,Cirebon,0.242630504817
1680,Dubrovnik,0.115416099864
6072,Fort-de-France,0.211357427871
1674,Shiraz,0.0751717597097
1681,Port Antonio,0.199201827242
8242,Yasuj,0.959022871533
1682,Shiraz,0.237700081155
6614,Saint John's,0.545188830765
1684,San Pablo,0.528206937935
1685,San Pablo,0.194495551963
6073,Fort-de-France,0.22511727937
1686,Agrinio,0.670111247585
1689,Cienaga,0.174724001064
1692,Blida,0.0362469192987
1693,Agana,1.54383683323
1694,San Fernando,0.199224429758
1695,Shiraz,0.0751717597097
8243,Amol,0.44034899833
9918,Yokohama,8.65907494423
1698,Bogota,0.185296988308
1700,Santiago de Cuba,0.322298088083
1697,Invercargill,1.96205647058
1701,Houma,0.72833619378
1702,Tokat,0.395736891438
6651,Petropavlovsk Kamchatskiy,0.1377573013
1703,Lahore,0.0613340640485
1706,Popayan,0.654596249241
1710,Fort-de-France,0.22511727937
1712,Naples,0.371281196792
1715,Callao,0.676696368973
6557,Nagasaki,0.165665908315
1717,Sopore,0.105373260389
1718,Qabala,0.621514637343
1719,Manila,0.0979348368232
1720,Niigata,0.622872373396
1722,Raba,1.46864744297
1723,Slyudyanka,0.474733270752
1727,Murcia,0.318257885388
1728,Kavala,0.276808064689
1729,Kavala,0.276808064689
1730,Valparaiso,0.00818857736283
7980,Bengbu,0.623390368437
1731,Zibo,0.49501361052
1732,Bucharest,0.235326155732
1734,Manila,0.0979348368232
1733,Mitla,0.129925407578
1735,Makhachkala,0.519976177138
1736,Buynaksk,0.20124565623
1737,Gorgan,0.466483994249
1738,Varamin,0.593776888876
1740,Handan,0.332260983175
1741,Otsu,0.132747685698
9911,Manila,0.0979348368232
1742,Soke,0.413143928338
1743,Monaco,0.397693218688
1744,Bridgetown,0.00205774570503
1745,Reggio di Calabria,0.0605273185534
1746,Huainan,0.244834865114
1748,Arica,0.710016233995
6043,Saint George's,0.423148912687
10066,Gisborne,0.057272656304
1749,Perugia,0.297264379129
1751,Feyzabad,0.757384672983
1753,Crotone,0.148852256601
1754,Tepelene,0.177166121999
6044,Acapulco,0.052482534326
1755,Huasco,0.0855791075619
1756,Dandeldhura,0.509905594716
1758,Kathmandu,0.610179876322
1759,Kunming,0.346508456254
1760,Moquegua,0.433268031582
1763,Sungaipenuh,0.997216334272
1765,Sakata,0.70034448802
1766,Pasto,0.28143654407
6531,Sapporo,0.231504213834
1768,Genoa,0.48266045327
1769,Pasto,0.259889067862
6045,Acapulco,0.052482534326
7981,Kunming,0.36499818373
1770,Cienaga,0.0510703811896
1771,Al Karak,0.155463777169
9923,Agana,1.54383683323
1772,Merida,0.461424672177
1773,Sukabumi,0.232259865752
1774,Satu Mare,0.61570382228
7982,Ramechhap,1.62765256865
8099,Jyekundo,0.267208105278
1776,Concepcion,0.0200220201046
1781,Bern,0.397311918387
1782,Sendai,0.962373857623
1783,Kayseri,0.235171817662
1784,Catanzaro,0.499704929193
1787,Ambon,0.0166865969921
6046,Raba,0.16412784827
1788,Catanzaro,0.699623800677
1789,Vallejo,0.281288795755
6047,Tocopilla,0.521695448613
1790,Potenza,0.54200305908
6048,Raba,0.16412784827
1794,Al Qunaytirah,0.34713470868
1795,Pisa,0.489840933399
1796,Christiansted,0.514446770082
10025,Acapulco,0.0373453421964
1798,Ocumare del Tuy,0.254560615899
1797,Minxian,0.368954616365
6050,Banda Aceh,0.681823590593
10026,Mexico City,0.0179648951863
1800,Chonchi,0.219600048178
1803,Autlan,0.670667879842
1804,Raba,0.271291193468
1807,Buzau,0.581408348261
6051,Talcahuano,0.0235796024477
1808,San Mateo,0.0970275065342
1806,Tel Aviv-Yafo,0.280308852961
1805,Sagaing,0.088566941367
1811,Fort-de-France,0.211357427871
1812,Dali,0.488230883795
1813,Dali,0.488230883795
6883,San Salvador,0.0129465767317
1814,Sagaing,0.0429452792816
1815,Cumana,0.0538495786613
6621,Kushiro,0.78523738603
1816,Chiayi,0.0832028763573
1817,Annecy,0.0166703057557
1819,Yogyakarta,0.253068073301
7538,Callao,0.283061337934
6558,Ternate,0.0386625527103
1820,Legazpi,0.308850642737
1823,Artashat,0.295172089186
1825,Ljubljana,0.234899834281
1827,Pirgos,0.550021368453
6514,Philadelphia,0.203859148554
1829,Petropavlovsk Kamchatskiy,1.23125232174
1830,Ponta Delgada,0.747725873101
1831,San Jose,0.106629159961
6052,Amahai,1.97931893473
6053,Ambon,0.75517797682
1833,Baku,0.173459708732
1834,Jalalabad,0.076205319845
1836,Kalamata,0.570045015195
1840,Cap-Haitien,0.0155468131533
1842,Hami,0.928861462283
9534,Pabna,0.00038133511319
1843,Debre Birhan,0.281679847008
6054,Sibolga,0.83815246624
1844,Khvoy,0.435878989455
6055,Sumenep,0.246316059424
1846,Saint John's,0.710243246019
1847,Nanded,0.344830438196
1848,Khvoy,0.0987199773627
1849,Kushiro,1.8953034174
1851,Wanganui,0.0424648973307
1852,Kos,0.630168999594
1853,La Serena,0.0500231510117
1855,Arecibo,0.156547867225
1857,Kashan,0.420851018487
1860,Corum,0.483845613495
1859,Zanjan,0.884813647368
1862,Kingstown,0.122019798636
1861,San Juan de Nicaragua,0.310387149089
1863,Cerrillos,0.526357606175
1865,Manado,2.60901793081e-05
1866,Mekele,1.28874240309
1867,Cienaga,0.265571303242
1864,Changhua,0.0297883400971
1868,Mitla,0.129925407578
1869,Atoyac,0.262464884621
1870,Arica,0.110016235846
6559,Bhuj,1.48083237646
6056,Wanganui,0.0211915480506
1871,Mitilini,0.354800480055
1872,Ljubljana,0.0471508991813
6057,Ternate,1.48382653946
6058,Morioka,1.38752345838
1876,Kalamata,0.120643236006
1878,Pisco,0.648460958822
1879,Siracusa,0.0710713643252
1881,Livorno,0.333888805397
1883,Tezpur,0.664566480552
1884,La Ligua,0.0720886017757
1887,Nagano,0.389106732788
6059,Callao,0.0460548019425
1888,Severo Kurilsk,6.21998005633
1889,El Faiyum,0.389443095725
6060,Illapel,0.0220074446995
6649,Banda Aceh,2.43137719349
1890,Mitla,0.129925407578
1891,Cirebon,0.0654500443328
7936,Lisbon,0.058630132589
1892,Siracusa,0.157796563596
1893,Melilla,0.0199885647222
1894,Mitla,0.129925407578
6857,Papeete,0.495512153618
6061,Wellington,0.283274292476
10013,Blenheim,0.154479767659
1895,Changhua,0.0297883400971
1896,Agana,1.54383683323
1897,Pamplona,0.371193031307
1899,Maracaibo,0.0696676416657
6062,Ust Kamchatsk,3.7658908605
1900,Ust Kamchatsk,3.7658908605
1902,Coquimbo,0.0265459458204
1904,Dubrovnik,0.415358757286
1905,Xichang,0.0800152781402
1903,Longxi,0.43444659548
1907,Sarnen,0.64641377124
1908,Elbasan,0.140203783265
1909,Cartagena,0.116351608661
1912,Rodos,0.580478896808
1913,Vina del Mar,0.313852653992
1914,Gwadar,0.0483299973681
6064,San Francisco,0.0352657910111
1915,Basse-terre,0.0502203667371
6560,Copiapo,0.0141543283857
1918,Potenza,0.371433413956
1921,Vlore,0.203035457207
1922,Vlore,0.203035457207
6065,Chico,0.316879393356
1906,Shahrud,0.225947559041
9907,Serang,0.757721798118
1927,Mitla,0.129925407578
1924,Sukkur,0.050411303676
1928,Quchan,0.10217019274
1929,Ponta Delgada,0.442760943943
1930,Alxa Zuoqi,1.41864828344
6609,Santiago de Cuba,0.0328728152236
1931,Erzurum,0.0226995131932
1933,Batangas,0.565538461881
6066,Sibolga,0.83815246624
9882,Ambon,0.0166865969921
1934,Amahai,2.08539762246
6111,Callao,0.0460548019425
6534,Mexicali,0.152995435915
6112,Acapulco,0.171936795133
1935,Horta,0.339071246965
9883,Amahai,2.28630976847
1936,Batangas,0.0804173336001
1938,Paso Robles,0.334869634693
1939,Yokohama,0.196972811743
1940,Salerno,0.482883752596
1942,Shiraz,0.0751717597097
1944,Salerno,0.446381079461
1948,Cumana,0.0538495786613
1950,Chalkida,0.241716853745
9956,Naha,0.0733231249715
6113,Severo Kurilsk,4.23875477024
6114,Nukualofa,0.0606687653014
1937,Naga,0.421822887309
1951,Durango,0.271815315389
6115,Amahai,0.381409183555
1952,Ciudad Hidalgo,0.388977456679
6116,Kodiak,0.888670821431
